2020-2021-winter-040,2020-2021,winter,Independent Study and Practicum, ,cs199P,Independent Work,http://cs199p.stanford.edu/,(none listed)
2020-2021-winter-041,2020-2021,winter,"Introductory, miscellaneous", ,cs205L,Continuous Math Methods Emphasis on Machine Learn,http://web.stanford.edu/class/cs205l/,Fedkiw
2020-2021-winter-042,2020-2021,winter,"Introductory, miscellaneous", ,cs206,Exploring Computational Journalism,http://web.stanford.edu/class/cs206/,Agrawala/Tumgo
2020-2021-winter-043,2020-2021,winter,Hardware Systems, ,cs210A,Software Project Experience with Corporate Partner, ,Borenstein
2020-2021-winter-044,2020-2021,winter,Artificial Intelligence, ,cs221,Artificial Intelligence: Principles & Techniques,https://web.stanford.edu/class/cs221/,Hashimoto/Wu
2020-2021-winter-045,2020-2021,winter,Artificial Intelligence, ,cs223A,Introduction to Robotics,https://cs.stanford.edu/groups/manips/teaching/cs223a/,Khatib
2020-2021-winter-046,2020-2021,winter,Artificial Intelligence, ,cs224N,Natural Language Processing with Deep Learning,http://web.stanford.edu/class/cs224n/,Manning
2020-2021-winter-047,2020-2021,winter,Artificial Intelligence, ,cs224S,Spoken Language Processing,http://web.stanford.edu/class/cs224s/,Maas
2020-2021-winter-048,2020-2021,winter,Artificial Intelligence, ,cs224W,Machine Learning with Graphs,http://web.stanford.edu/class/cs224w/,Leskovec
2020-2021-winter-049,2020-2021,winter,Artificial Intelligence, ,cs228,Probabilistic Graphical Models: Principles and Tec,https://ermongroup.github.io/cs228/,Ermon
2020-2021-winter-050,2020-2021,winter,Artificial Intelligence, ,cs229M,Machine Learning Theory, ,Ma
2020-2021-winter-051,2020-2021,winter,Numerical Analysis, ,cs230,Deep Learning,http://cs230.stanford.edu/,Ng/Katanforoos
2020-2021-winter-052,2020-2021,winter,Numerical Analysis, ,cs231A,Computer Vision:From 3D Recontruct to Recognition,http://web.stanford.edu/class/cs231a/,Savarese/Bohg
2020-2021-winter-053,2020-2021,winter,Numerical Analysis, ,cs234,Reinforcement Learning,http://web.stanford.edu/class/cs234/index.html,Brunskill
2020-2021-winter-054,2020-2021,winter,Numerical Analysis, ,cs236G,Generative Adversarial Networks,https://cs236g.stanford.edu/,Zhou
2020-2021-winter-055,2020-2021,winter,Numerical Analysis, ,cs237B,Principles of Robot Autonomy II,http://web.stanford.edu/class/cs237b/,Bohg/Sadigh
2020-2021-winter-056,2020-2021,winter,Software Systems, ,cs241,Embedded Systems Workshop,http://web.stanford.edu/class/cs241/,Levis/Horowitz
2020-2021-winter-057,2020-2021,winter,Software Systems, ,cs242,Programming Languages,https://web.stanford.edu/class/cs242/,Aiken
2020-2021-winter-058,2020-2021,winter,Software Systems, ,cs243,Program Analysis and Optimizations,https://suif.stanford.edu/~courses/cs243/,Lam
2020-2021-winter-059,2020-2021,winter,Software Systems, ,cs245,Principles of Data-intensive Systems,http://web.stanford.edu/class/cs245/,Zaharia
2020-2021-winter-060,2020-2021,winter,Software Systems, ,cs247B,Design for Behavior Change, ,Wodtke
2020-2021-winter-061,2020-2021,winter,Software Systems, ,cs247S,Service Design, ,Stanford
2020-2021-winter-062,2020-2021,winter,Software Systems, ,cs248,Interactive Computer Graphics,https://gfxcourses.stanford.edu/cs248/winter22,Fatahalian
2020-2021-winter-063,2020-2021,winter,Mathematical Foundations of Computing, ,cs250,Algebraic Error Correcting Codes, ,Wootters
2020-2021-winter-064,2020-2021,winter,Mathematical Foundations of Computing, ,cs254,Computational Complexity,http://theory.stanford.edu/~liyang/teaching/complexity22.html,Tan
2020-2021-winter-065,2020-2021,winter,Mathematical Foundations of Computing, ,cs255,Introduction to Cryptography,https://crypto.stanford.edu/~dabo/cs255/,Boneh
2020-2021-winter-066,2020-2021,winter,Analysis of Algorithms, ,cs261,Optimization and Algorithmic Paradigms,http://web.stanford.edu/class/cs261/,Goel
2020-2021-winter-067,2020-2021,winter,Computational Biology and Interdisciplinary Topics, ,cs270,Modeling Biomedical Systems, ,Musen
2020-2021-winter-068,2020-2021,winter,Computational Biology and Interdisciplinary Topics, ,cs273A,The Human Genome Source Code,http://web.stanford.edu/class/cs273a/,Bejerano
2020-2021-winter-069,2020-2021,winter,Computational Biology and Interdisciplinary Topics, ,cs275,Translational Bioinformatics, ,Wall
2020-2021-winter-070,2020-2021,winter,Computational Biology and Interdisciplinary Topics, ,cs275A,Symbolic Musical Information,http://www.ccarh.org/courses/253/,Selfridge-Fiel
2020-2021-winter-071,2020-2021,winter,Artificial Intelligence, ,cs320,Value of Data and AI,http://cs320.stanford.edu/,Zaharia/Zou
2020-2021-winter-072,2020-2021,winter,Artificial Intelligence, ,cs329S,Machine Learning Systems Design,https://web.stanford.edu/class/cs329s/,Nguyen
2020-2021-winter-073,2020-2021,winter,Numerical Analysis, ,cs339N,Machine Learning Methods for Neural Data Analysis, ,Linderman
2020-2021-winter-074,2020-2021,winter,Software Systems, ,cs342,Building for Digital Health,https://web.stanford.edu/class/cs342/,Aalami
2020-2021-winter-075,2020-2021,winter,Software Systems, ,cs348A,Computer Graphics: Geometric Modeling & Processing,https://graphics.stanford.edu/courses/cs348a-21-winter/,Guibas
2020-2021-winter-076,2020-2021,winter,Software Systems, ,cs348C,Computer Graphics: Animation and Simulation,http://web.stanford.edu/class/cs348c/,James
2020-2021-winter-077,2020-2021,winter,Software Systems, ,cs349G,Selected Reading of Ph.D. Dissertations, ,Levis/Hennessy
2020-2021-winter-078,2020-2021,winter,Mathematical Foundations of Computing, ,cs358A,Programming Language Foundations, ,Patrignani
2020-2021-winter-079,2020-2021,winter,Independent Study and Practicum, ,cs390A,Curricular Practical Training,http://cs390a.stanford.edu/,(none listed)
2020-2021-winter-080,2020-2021,winter,Independent Study and Practicum, ,cs390B,Curricular Practical Training,http://cs390b.stanford.edu/,(none listed)
2020-2021-winter-081,2020-2021,winter,Independent Study and Practicum, ,cs390C,Curricular Practical Training,http://cs390c.stanford.edu/,(none listed)
2020-2021-winter-082,2020-2021,winter,Independent Study and Practicum, ,cs390D,Part-time Curricular Practical Training, ,(none listed)
2020-2021-winter-083,2020-2021,winter,Independent Study and Practicum, ,cs393,Computer Laboratory, ,(none listed)
2020-2021-winter-084,2020-2021,winter,Independent Study and Practicum, ,cs395,Independent Database Project,http://cs395.stanford.edu/,(none listed)
2020-2021-winter-085,2020-2021,winter,Independent Study and Practicum, ,cs399,Independent Project,http://cs399.stanford.edu/,(none listed)
2020-2021-winter-086,2020-2021,winter,Independent Study and Practicum, ,cs399P,Independent Project,http://cs399p.stanford.edu/,(none listed)
2020-2021-winter-087,2020-2021,winter,Artificial Intelligence, ,cs421,Designing AI to Cultivate Human Well-being, ,Aaker/Li
2020-2021-winter-088,2020-2021,winter,Artificial Intelligence, ,cs422,Interactive and Embodied Learning,http://web.stanford.edu/class/cs422/,Li/Haber
2020-2021-winter-089,2020-2021,winter,Software Systems, ,cs448I,Computational Imaging and Display, ,Wetzstein
2020-2021-winter-090,2020-2021,winter,Independent Study and Practicum, ,cs499,Advanced Reading and Research,http://cs499.stanford.edu/,(none listed)
2020-2021-winter-091,2020-2021,winter,Independent Study and Practicum, ,cs499P,Advanced Reading and Research, ,(none listed)
2020-2021-winter-092,2020-2021,winter,Software Systems, ,cs547,Human-Computer Interaction Seminar,https://hci.stanford.edu/courses/cs547/,Bernstein
2020-2021-winter-093,2020-2021,winter,"Introductory, miscellaneous", ,cs802,TGR Dissertation,http://cs802.stanford.edu/,(none listed)
