2022-2023-autumn-027,2022-2023,autumn,Mathematical Foundations of Computing, ,cs154,Introduction to the Theory of Computation,https://omereingold.wordpress.com/cs-154-introduction-to-automata-and-complexity-theory/,Reingold
2022-2023-autumn-028,2022-2023,autumn,Mathematical Foundations of Computing, ,cs157,Computational Logic,http://logic.stanford.edu/classes/cs157/current/,Genesereth
2022-2023-autumn-029,2022-2023,autumn,Analysis of Algorithms, ,cs161,Design and Analysis of Algorithms,https://stanford-cs161.github.io/summer2022/,Rubinstein
2022-2023-autumn-030,2022-2023,autumn,Analysis of Algorithms, ,cs161A,Problem-Solving Lab for CS161, ,Rubinstein
2022-2023-autumn-031,2022-2023,autumn,Computational Biology and Interdisciplinary Topics, ,cs177,Human Centered Product Management, ,Wodtke
2022-2023-autumn-032,2022-2023,autumn,Technology and Society, ,cs183E,Effective Leadership in High-tech, ,Finley/Goldfei
2022-2023-autumn-033,2022-2023,autumn,Independent Study and Practicum, ,cs191,Senior Project,http://cs191.stanford.edu/,(none listed)
2022-2023-autumn-034,2022-2023,autumn,Independent Study and Practicum, ,cs191W,Writing Intensive Senior Project,http://cs191w.stanford.edu/,(none listed)
2022-2023-autumn-035,2022-2023,autumn,Independent Study and Practicum, ,cs192,Programming Service Project,http://cs192.stanford.edu/,(none listed)
2022-2023-autumn-036,2022-2023,autumn,Independent Study and Practicum, ,cs193Q,Introduction to Python Programming,https://web.stanford.edu/class/cs193q/,Parlante
2022-2023-autumn-037,2022-2023,autumn,Independent Study and Practicum, ,cs195,Supervised Undergraduate Research, ,(none listed)
2022-2023-autumn-038,2022-2023,autumn,Independent Study and Practicum, ,cs197,Computer Science Research,https://web.stanford.edu/class/cs197/,Bernstein
2022-2023-autumn-039,2022-2023,autumn,Independent Study and Practicum, ,cs198,Teaching Computer Science,https://cs198.stanford.edu/,Sahami
2022-2023-autumn-040,2022-2023,autumn,Independent Study and Practicum, ,cs198B,Additional Topics in Teaching Computer Science, ,Sahami
2022-2023-autumn-041,2022-2023,autumn,Independent Study and Practicum, ,cs199,Independent Work,http://cs199.stanford.edu/,(none listed)
2022-2023-autumn-042,2022-2023,autumn,Independent Study and Practicum, ,cs199P,Independent Work,http://cs199p.stanford.edu/,(none listed)
2022-2023-autumn-043,2022-2023,autumn,Artificial Intelligence, ,cs221,Artificial Intelligence: Principles & Techniques,https://web.stanford.edu/class/cs221/,Sadigh/Liang
2022-2023-autumn-044,2022-2023,autumn,Artificial Intelligence, ,cs224V,Conversational Virtual Assistants with Deep Learni, ,Lam
2022-2023-autumn-045,2022-2023,autumn,Artificial Intelligence, ,cs229,Machine Learning,http://cs229.stanford.edu/,Charikar/Guest
2022-2023-autumn-046,2022-2023,autumn,Artificial Intelligence, ,cs229M,Machine Learning Theory, ,Schramm
2022-2023-autumn-047,2022-2023,autumn,Numerical Analysis, ,cs230,Deep Learning,http://cs230.stanford.edu/,Ng
2022-2023-autumn-048,2022-2023,autumn,Numerical Analysis, ,cs237A,Principles of Robotic Autonomy, ,Bohg
2022-2023-autumn-049,2022-2023,autumn,Software Systems, ,cs242,Programming Languages,https://web.stanford.edu/class/cs242/,Aiken
2022-2023-autumn-050,2022-2023,autumn,Software Systems, ,cs248B,Graphics: Animation and Simulation, ,Liu/James
2022-2023-autumn-051,2022-2023,autumn,Mathematical Foundations of Computing, ,cs251,Cryptocurrencies and Blockchain Technologies,https://cs251.stanford.edu/,Boneh
2022-2023-autumn-052,2022-2023,autumn,Mathematical Foundations of Computing, ,cs257,Introduction to Automated Reasoning,http://web.stanford.edu/class/cs257/,Trippel/Wu
2022-2023-autumn-053,2022-2023,autumn,Analysis of Algorithms, ,cs263,Counting and Sampling, ,Anari
2022-2023-autumn-054,2022-2023,autumn,Analysis of Algorithms, ,cs265,Randomized Algorithms and Probabilistic Analysis,http://web.stanford.edu/class/cs265/,Wootters
2022-2023-autumn-055,2022-2023,autumn,Computational Biology and Interdisciplinary Topics, ,cs271,Artificial Intelligence in Healthcare,https://biods220.stanford.edu/,Yeung
2022-2023-autumn-056,2022-2023,autumn,Computational Biology and Interdisciplinary Topics, ,cs274,Reps and Algor for Computational Molecular Bio, ,Altman
2022-2023-autumn-057,2022-2023,autumn,Computational Biology and Interdisciplinary Topics, ,cs279,Comp Biology: Struct & Org of Biomolecules & Cells,http://web.stanford.edu/class/cs279/,Dror
2022-2023-autumn-058,2022-2023,autumn,"Introductory, miscellaneous", ,cs300,Departmental Lecture Series,https://cs.stanford.edu/academics/phd/cs300-seminar,Reingold
2022-2023-autumn-059,2022-2023,autumn,"Introductory, miscellaneous", ,cs309A,Cloud Computing Seminar,https://sites.google.com/view/stanfordcs309a/Home,Chou
2022-2023-autumn-060,2022-2023,autumn,Hardware Systems, ,cs315B,Parallel Computing Research Project,http://web.stanford.edu/class/cs315b/,Aiken
2022-2023-autumn-061,2022-2023,autumn,Artificial Intelligence, ,cs329M,Introduction to Machine Programming, ,Gottschlich
2022-2023-autumn-062,2022-2023,autumn,Numerical Analysis, ,cs330,Deep Multi-task and Meta Learning,http://cs330.stanford.edu/,Finn
2022-2023-autumn-063,2022-2023,autumn,Numerical Analysis, ,cs332,Advanced Survey of Reinforcement Learning,http://cs332.stanford.edu/,Brunskill
2022-2023-autumn-064,2022-2023,autumn,Numerical Analysis, ,cs339H,HCI and AI/ML, ,Norvig/Russell
2022-2023-autumn-065,2022-2023,autumn,Software Systems, ,cs349H,Software Techniques for Emergent Hardware Platform, ,Achour
2022-2023-autumn-066,2022-2023,autumn,Mathematical Foundations of Computing, ,cs356,Topics in Computer and Network Security,https://cs356.stanford.edu/,Durumeric
2022-2023-autumn-067,2022-2023,autumn,Analysis of Algorithms, ,cs369O,Optimization Algorithms, ,Sidford
2022-2023-autumn-068,2022-2023,autumn,Independent Study and Practicum, ,cs390A,Curricular Practical Training,http://cs390a.stanford.edu/,(none listed)
2022-2023-autumn-069,2022-2023,autumn,Independent Study and Practicum, ,cs390B,Curricular Practical Training,http://cs390b.stanford.edu/,(none listed)
2022-2023-autumn-070,2022-2023,autumn,Independent Study and Practicum, ,cs390C,Curricular Practical Training,http://cs390c.stanford.edu/,(none listed)
2022-2023-autumn-071,2022-2023,autumn,Independent Study and Practicum, ,cs390D,Part-time Curricular Practical Training, ,(none listed)
2022-2023-autumn-072,2022-2023,autumn,Independent Study and Practicum, ,cs399,Independent Project,http://cs399.stanford.edu/,(none listed)
2022-2023-autumn-073,2022-2023,autumn,Independent Study and Practicum, ,cs399P,Independent Project,http://cs399p.stanford.edu/,(none listed)
2022-2023-autumn-074,2022-2023,autumn,Computational Biology and Interdisciplinary Topics, ,cs476A,"Music, Computing and Design I",https://ccrma.stanford.edu/courses/256a/,Wang
2022-2023-autumn-075,2022-2023,autumn,Independent Study and Practicum, ,cs498D,Design for Learning: Connection and Community, ,Mitchell/Lange
2022-2023-autumn-076,2022-2023,autumn,Independent Study and Practicum, ,cs499,Advanced Reading and Research,http://cs499.stanford.edu/,(none listed)
2022-2023-autumn-077,2022-2023,autumn,Independent Study and Practicum, ,cs499P,Advanced Reading and Research, ,(none listed)
2022-2023-autumn-078,2022-2023,autumn,Artificial Intelligence, ,cs522,Seminar in Artificial Intelligence in Healthcare,https://shift.stanford.edu/healthai/,Dror
2022-2023-autumn-079,2022-2023,autumn,Artificial Intelligence, ,cs529,Robotics and Autonomous Systems Seminar, ,Pavone
2022-2023-autumn-080,2022-2023,autumn,Software Systems, ,cs547,Human-Computer Interaction Seminar,https://hci.stanford.edu/courses/cs547/,Bernstein
2022-2023-autumn-081,2022-2023,autumn,"Introductory, miscellaneous", ,cs802,TGR Dissertation,http://cs802.stanford.edu/,(none listed)
