2020-2021-autumn-076,2020-2021,autumn,Independent Study and Practicum, ,cs390A,Curricular Practical Training,http://cs390a.stanford.edu/,(none listed)
2020-2021-autumn-077,2020-2021,autumn,Independent Study and Practicum, ,cs390B,Curricular Practical Training,http://cs390b.stanford.edu/,(none listed)
2020-2021-autumn-078,2020-2021,autumn,Independent Study and Practicum, ,cs390C,Curricular Practical Training,http://cs390c.stanford.edu/,(none listed)
2020-2021-autumn-079,2020-2021,autumn,Independent Study and Practicum, ,cs390D,Part-time Curricular Practical Training, ,(none listed)
2020-2021-autumn-080,2020-2021,autumn,Independent Study and Practicum, ,cs393,Computer Laboratory, ,(none listed)
2020-2021-autumn-081,2020-2021,autumn,Independent Study and Practicum, ,cs395,Independent Database Project,http://cs395.stanford.edu/,(none listed)
2020-2021-autumn-082,2020-2021,autumn,Independent Study and Practicum, ,cs399,Independent Project,http://cs399.stanford.edu/,(none listed)
2020-2021-autumn-083,2020-2021,autumn,Independent Study and Practicum, ,cs399P,Independent Project,http://cs399p.stanford.edu/,(none listed)
2020-2021-autumn-084,2020-2021,autumn,Software Systems, ,cs448B,Topics in Computer Graphics,https://magrawala.github.io/cs448b-fa21/,Agrawala
2020-2021-autumn-085,2020-2021,autumn,Analysis of Algorithms, ,cs468,Topics in Geometric Algorithms,http://graphics.stanford.edu/courses/cs468-20-fall/,Birdal/Guibas
2020-2021-autumn-086,2020-2021,autumn,Computational Biology and Interdisciplinary Topics, ,cs476A,"Music, Computing and Design I",https://ccrma.stanford.edu/courses/256a/,Wang
2020-2021-autumn-087,2020-2021,autumn,Independent Study and Practicum, ,cs499,Advanced Reading and Research,http://cs499.stanford.edu/,(none listed)
2020-2021-autumn-088,2020-2021,autumn,Independent Study and Practicum, ,cs499P,Advanced Reading and Research, ,(none listed)
2020-2021-autumn-089,2020-2021,autumn,Artificial Intelligence, ,cs522,Seminar in Artificial Intelligence in Healthcare,https://shift.stanford.edu/healthai/,Dror
2020-2021-autumn-090,2020-2021,autumn,Software Systems, ,cs547,Human-Computer Interaction Seminar,https://hci.stanford.edu/courses/cs547/,Bernstein
2020-2021-autumn-091,2020-2021,autumn,"Introductory, miscellaneous", ,cs802,TGR Dissertation,http://cs802.stanford.edu/,(none listed)
