2020-2021-spring-021,2020-2021,spring,Artificial Intelligence, ,cs124,From Languages to Information,http://web.stanford.edu/class/cs124/,Jurafsky
2020-2021-spring-022,2020-2021,spring,Software Systems, ,cs140E,Operating Systems Design and Implementation,https://github.com/dddrrreee/cs140e-20win/,Engler
2020-2021-spring-023,2020-2021,spring,Software Systems, ,cs142,Web Applications,http://web.stanford.edu/class/cs142/,Rosenblum
2020-2021-spring-024,2020-2021,spring,Software Systems, ,cs143,Compilers,http://web.stanford.edu/class/cs143/,Kjoelstad
2020-2021-spring-025,2020-2021,spring,Mathematical Foundations of Computing, ,cs151,Logic Programming,http://logic.stanford.edu/classes/cs151/,Genesereth
2020-2021-spring-026,2020-2021,spring,Mathematical Foundations of Computing, ,cs155,Computer and Network Security,https://cs155.stanford.edu/,Boneh/Durumeri
2020-2021-spring-027,2020-2021,spring,Analysis of Algorithms, ,cs166,Data Structures,http://web.stanford.edu/class/cs166/,Schwarz
2020-2021-spring-028,2020-2021,spring,Analysis of Algorithms, ,cs168,The Modern Algorithmic Toolbox, ,Valiant
2020-2021-spring-029,2020-2021,spring,Technology and Society, ,cs184,Bridging Policy and Tech Through Design, ,Ullman/Bernhol
2020-2021-spring-030,2020-2021,spring,Independent Study and Practicum, ,cs191,Senior Project,http://cs191.stanford.edu/,(none listed)
2020-2021-spring-031,2020-2021,spring,Independent Study and Practicum, ,cs191W,Writing Intensive Senior Project,http://cs191w.stanford.edu/,(none listed)
2020-2021-spring-032,2020-2021,spring,Independent Study and Practicum, ,cs192,Programming Service Project,http://cs192.stanford.edu/,(none listed)
2020-2021-spring-033,2020-2021,spring,Independent Study and Practicum, ,cs193P,iOS Application Development,https://cs193p.sites.stanford.edu,Hegarty
2020-2021-spring-034,2020-2021,spring,Independent Study and Practicum, ,cs194,Software Project,http://web.stanford.edu/class/cs194/,Borenstein
2020-2021-spring-035,2020-2021,spring,Independent Study and Practicum, ,cs194W,Software Project (WIM),http://web.stanford.edu/class/cs194W/,Borenstein
2020-2021-spring-036,2020-2021,spring,Independent Study and Practicum, ,cs195,Supervised Undergraduate Research, ,(none listed)
2020-2021-spring-037,2020-2021,spring,Independent Study and Practicum, ,cs197,Computer Science Research,https://web.stanford.edu/class/cs197/,Yan
2020-2021-spring-038,2020-2021,spring,Computational Biology and Interdisciplinary Topics, ,cs197-2,Computer Science Research, ,Yan
2020-2021-spring-039,2020-2021,spring,Independent Study and Practicum, ,cs198,Teaching Computer Science,https://cs198.stanford.edu/,Sahami/McCoy
2020-2021-spring-040,2020-2021,spring,Independent Study and Practicum, ,cs198B,Additional Topics in Teaching Computer Science, ,Sahami/McCoy
2020-2021-spring-041,2020-2021,spring,Independent Study and Practicum, ,cs199,Independent Work,http://cs199.stanford.edu/,(none listed)
2020-2021-spring-042,2020-2021,spring,Independent Study and Practicum, ,cs199P,Independent Work,http://cs199p.stanford.edu/,(none listed)
2020-2021-spring-043,2020-2021,spring,"Introductory, miscellaneous", ,cs202,Law for Computer Science Professionals,http://web.stanford.edu/class/cs202/,Hansen
2020-2021-spring-044,2020-2021,spring,"Introductory, miscellaneous", ,cs204,Computational Law,http://logic.stanford.edu/classes/cs204/,Genesereth/Vog
2020-2021-spring-045,2020-2021,spring,"Introductory, miscellaneous", ,cs209,"Law, Bias & Algorithms", ,Goel
2020-2021-spring-046,2020-2021,spring,Hardware Systems, ,cs210B,Software Project Experience with Corporate Partner, ,Borenstein
2020-2021-spring-047,2020-2021,spring,Artificial Intelligence, ,cs21SI,AI for Social Good,http://web.stanford.edu/class/cs21si/,Desai
2020-2021-spring-048,2020-2021,spring,Artificial Intelligence, ,cs221,Artificial Intelligence: Principles & Techniques,https://web.stanford.edu/class/cs221/,Finn/Anari
2020-2021-spring-049,2020-2021,spring,Artificial Intelligence, ,cs224U,Natural Language Understanding,http://web.stanford.edu/class/cs224u/,Potts/MacCartn
2020-2021-spring-050,2020-2021,spring,Artificial Intelligence, ,cs225A,Experimental Robotics,https://cs225a.stanford.edu/,Khatib
