2021-2022-autumn-038,2021-2022,autumn,Independent Study and Practicum, ,cs192,Programming Service Project,http://cs192.stanford.edu/,(none listed)
2021-2022-autumn-039,2021-2022,autumn,Independent Study and Practicum, ,cs193Q,Introduction to Python Programming,https://web.stanford.edu/class/cs193q/,Parlante
2021-2022-autumn-040,2021-2022,autumn,Independent Study and Practicum, ,cs194A,Android Programming Workshop,https://web.stanford.edu/class/cs194a/,Borenstein/Pan
2021-2022-autumn-041,2021-2022,autumn,Independent Study and Practicum, ,cs195,Supervised Undergraduate Research, ,(none listed)
2021-2022-autumn-042,2021-2022,autumn,Independent Study and Practicum, ,cs197,Computer Science Research,https://web.stanford.edu/class/cs197/,Lee/Tamkin
2021-2022-autumn-043,2021-2022,autumn,Independent Study and Practicum, ,cs198,Teaching Computer Science,https://cs198.stanford.edu/,Sahami
2021-2022-autumn-044,2021-2022,autumn,Independent Study and Practicum, ,cs198B,Additional Topics in Teaching Computer Science, ,Sahami
2021-2022-autumn-045,2021-2022,autumn,Independent Study and Practicum, ,cs199,Independent Work,http://cs199.stanford.edu/,(none listed)
2021-2022-autumn-046,2021-2022,autumn,Independent Study and Practicum, ,cs199P,Independent Work,http://cs199p.stanford.edu/,(none listed)
2021-2022-autumn-047,2021-2022,autumn,"Introductory, miscellaneous", ,cs208E,Great Ideas in Computer Science,https://web.stanford.edu/class/cs208e/,Gregg
2021-2022-autumn-048,2021-2022,autumn,Artificial Intelligence, ,cs221,Artificial Intelligence: Principles & Techniques,https://web.stanford.edu/class/cs221/,Liang/Sadigh
2021-2022-autumn-049,2021-2022,autumn,Artificial Intelligence, ,cs224V,Conversational Virtual Assistants with Deep Learni, ,Lam
2021-2022-autumn-050,2021-2022,autumn,Artificial Intelligence, ,cs224W,Machine Learning with Graphs,http://web.stanford.edu/class/cs224w/,Leskovec
2021-2022-autumn-051,2021-2022,autumn,Artificial Intelligence, ,cs229,Machine Learning,http://cs229.stanford.edu/,Ng/Re
2021-2022-autumn-052,2021-2022,autumn,Artificial Intelligence, ,cs229M,Machine Learning Theory, ,Ma
2021-2022-autumn-053,2021-2022,autumn,Numerical Analysis, ,cs230,Deep Learning,http://cs230.stanford.edu/,Ng/Katanforoos
2021-2022-autumn-054,2021-2022,autumn,Numerical Analysis, ,cs236,Deep Generative Models,https://deepgenerativemodels.github.io/,Ermon/Song
2021-2022-autumn-055,2021-2022,autumn,Numerical Analysis, ,cs237A,Principles of Robotic Autonomy, ,Pavone
2021-2022-autumn-056,2021-2022,autumn,Numerical Analysis, ,cs238,Decision Making under Uncertainty,http://web.stanford.edu/class/aa228/,Kochenderfer
2021-2022-autumn-057,2021-2022,autumn,Software Systems, ,cs241,Embedded Systems Workshop,http://web.stanford.edu/class/cs241/,Levis
2021-2022-autumn-058,2021-2022,autumn,Software Systems, ,cs242,Programming Languages,https://web.stanford.edu/class/cs242/,Aiken
2021-2022-autumn-059,2021-2022,autumn,Software Systems, ,cs247I,Design for Understanding, ,Wodtke
2021-2022-autumn-060,2021-2022,autumn,Software Systems, ,cs249I,The Modern Internet,https://cs249i.stanford.edu/,Durumeric
2021-2022-autumn-061,2021-2022,autumn,Mathematical Foundations of Computing, ,cs251,Cryptocurrencies and Blockchain Technologies,https://cs251.stanford.edu/,Boneh
2021-2022-autumn-062,2021-2022,autumn,Mathematical Foundations of Computing, ,cs253,Web Security,https://web.stanford.edu/class/cs253/,Aboukhadijeh
2021-2022-autumn-063,2021-2022,autumn,Computational Biology and Interdisciplinary Topics, ,cs271,Artificial Intelligence in Healthcare,https://biods220.stanford.edu/,Yeung
2021-2022-autumn-064,2021-2022,autumn,Computational Biology and Interdisciplinary Topics, ,cs274,Reps and Algor for Computational Molecular Bio, ,Altman
2021-2022-autumn-065,2021-2022,autumn,Computational Biology and Interdisciplinary Topics, ,cs279,Comp Biology: Struct & Org of Biomolecules & Cells,http://web.stanford.edu/class/cs279/,Dror
2021-2022-autumn-066,2021-2022,autumn,"Introductory, miscellaneous", ,cs300,Departmental Lecture Series,https://cs.stanford.edu/academics/phd/cs300-seminar,Reingold
2021-2022-autumn-067,2021-2022,autumn,Artificial Intelligence, ,cs325B,Data for Sustainable Development,http://web.stanford.edu/class/cs325b/,Burke/Lobell
2021-2022-autumn-068,2021-2022,autumn,Artificial Intelligence, ,cs326,Topics in Advanced Robotic Manipulation,http://web.stanford.edu/class/cs326/,Bohg
2021-2022-autumn-069,2021-2022,autumn,Artificial Intelligence, ,cs329D,Machine Learning Under Distributional Shifts, ,Hashimoto
2021-2022-autumn-070,2021-2022,autumn,Artificial Intelligence, ,cs329E,Machine Learning on Embedded Systems, ,Asgar/Katti
2021-2022-autumn-071,2021-2022,autumn,Artificial Intelligence, ,cs329P,Practical Machine Learning, ,Leskovec
2021-2022-autumn-072,2021-2022,autumn,Numerical Analysis, ,cs330,Deep Multi-task and Meta Learning,http://cs330.stanford.edu/,Finn/Hausman
2021-2022-autumn-073,2021-2022,autumn,Software Systems, ,cs343D,Domain-Specific Programming Models and Compilers, ,Kjolstad
2021-2022-autumn-074,2021-2022,autumn,Software Systems, ,cs348I,Graphics in the Era of AI,http://cs348i.stanford.edu/,Liu/Wu
2021-2022-autumn-075,2021-2022,autumn,Software Systems, ,cs349D,Cloud Computing Technology,http://web.stanford.edu/class/cs349d/,Kozyrakis
2021-2022-autumn-076,2021-2022,autumn,Software Systems, ,cs349H,Software Techniques for Emergent Hardware Platform, ,Achour
2021-2022-autumn-077,2021-2022,autumn,Mathematical Foundations of Computing, ,cs357S,Formal Methods for Computer Systems, ,Trippel
2021-2022-autumn-078,2021-2022,autumn,Analysis of Algorithms, ,cs366,Computational Social Choice, ,Goel
2021-2022-autumn-079,2021-2022,autumn,Analysis of Algorithms, ,cs369Z,Dynamic Data Structures for Graphs, ,Henzinger
2021-2022-autumn-080,2021-2022,autumn,Independent Study and Practicum, ,cs390A,Curricular Practical Training,http://cs390a.stanford.edu/,(none listed)
2021-2022-autumn-081,2021-2022,autumn,Independent Study and Practicum, ,cs390B,Curricular Practical Training,http://cs390b.stanford.edu/,(none listed)
2021-2022-autumn-082,2021-2022,autumn,Independent Study and Practicum, ,cs390C,Curricular Practical Training,http://cs390c.stanford.edu/,(none listed)
2021-2022-autumn-083,2021-2022,autumn,Independent Study and Practicum, ,cs390D,Part-time Curricular Practical Training, ,(none listed)
2021-2022-autumn-084,2021-2022,autumn,Independent Study and Practicum, ,cs393,Computer Laboratory, ,(none listed)
2021-2022-autumn-085,2021-2022,autumn,Independent Study and Practicum, ,cs395,Independent Database Project,http://cs395.stanford.edu/,(none listed)
2021-2022-autumn-086,2021-2022,autumn,Independent Study and Practicum, ,cs399,Independent Project,http://cs399.stanford.edu/,(none listed)
2021-2022-autumn-087,2021-2022,autumn,Independent Study and Practicum, ,cs399P,Independent Project,http://cs399p.stanford.edu/,(none listed)
2021-2022-autumn-088,2021-2022,autumn,Artificial Intelligence, ,cs428B,Probabilistic Models: Language, ,Goodman
2021-2022-autumn-089,2021-2022,autumn,Software Systems, ,cs448B,Data Visualization,https://magrawala.github.io/cs448b-fa21/,Agrawala
2021-2022-autumn-090,2021-2022,autumn,Computational Biology and Interdisciplinary Topics, ,cs476A,"Music, Computing and Design I",https://ccrma.stanford.edu/courses/256a/,Wang
2021-2022-autumn-091,2021-2022,autumn,Independent Study and Practicum, ,cs499,Advanced Reading and Research,http://cs499.stanford.edu/,(none listed)
2021-2022-autumn-092,2021-2022,autumn,Independent Study and Practicum, ,cs499P,Advanced Reading and Research, ,(none listed)
2021-2022-autumn-093,2021-2022,autumn,Artificial Intelligence, ,cs522,Seminar in Artificial Intelligence in Healthcare,https://shift.stanford.edu/healthai/,Dror
2021-2022-autumn-094,2021-2022,autumn,Artificial Intelligence, ,cs528,Machine Learning Systems Seminar,https://mlsys.stanford.edu/,Fu/Goel
2021-2022-autumn-095,2021-2022,autumn,Software Systems, ,cs547,Human-Computer Interaction Seminar,https://hci.stanford.edu/courses/cs547/,Follmer
2021-2022-autumn-096,2021-2022,autumn,"Introductory, miscellaneous", ,cs802,TGR Dissertation,http://cs802.stanford.edu/,(none listed)
