2021-2022-spring-032,2021-2022,spring,Analysis of Algorithms, ,cs166,Data Structures,http://web.stanford.edu/class/cs166/,Schwarz
2021-2022-spring-033,2021-2022,spring,Analysis of Algorithms, ,cs168,The Modern Algorithmic Toolbox, ,Valiant
2021-2022-spring-034,2021-2022,spring,Computational Biology and Interdisciplinary Topics, ,cs170,"Stanford Laptop Orchestra: Composition, Coding, Pe",https://ccrma.stanford.edu/courses/128/,Wang
2021-2022-spring-035,2021-2022,spring,Technology and Society, ,cs184,Bridging Policy and Tech Through Design, ,Goel
2021-2022-spring-036,2021-2022,spring,Independent Study and Practicum, ,cs191,Senior Project,http://cs191.stanford.edu/,(none listed)
2021-2022-spring-037,2021-2022,spring,Independent Study and Practicum, ,cs191W,Writing Intensive Senior Project,http://cs191w.stanford.edu/,(none listed)
2021-2022-spring-038,2021-2022,spring,Independent Study and Practicum, ,cs192,Programming Service Project,http://cs192.stanford.edu/,(none listed)
2021-2022-spring-039,2021-2022,spring,Independent Study and Practicum, ,cs194,Software Project,http://web.stanford.edu/class/cs194/,Borenstein
2021-2022-spring-040,2021-2022,spring,Independent Study and Practicum, ,cs194H,User Interface Design Project,https://hci.stanford.edu/courses/cs194h/2022/sp/,Landay
2021-2022-spring-041,2021-2022,spring,Independent Study and Practicum, ,cs194W,Software Project (WIM),http://web.stanford.edu/class/cs194W/,Borenstein
2021-2022-spring-042,2021-2022,spring,Independent Study and Practicum, ,cs195,Supervised Undergraduate Research, ,(none listed)
2021-2022-spring-043,2021-2022,spring,Independent Study and Practicum, ,cs197,Computer Science Research,https://web.stanford.edu/class/cs197/,Li
2021-2022-spring-044,2021-2022,spring,Independent Study and Practicum, ,cs198,Teaching Computer Science,https://cs198.stanford.edu/,Sahami
2021-2022-spring-045,2021-2022,spring,Independent Study and Practicum, ,cs198B,Additional Topics in Teaching Computer Science, ,Sahami
2021-2022-spring-046,2021-2022,spring,Independent Study and Practicum, ,cs199,Independent Work,http://cs199.stanford.edu/,(none listed)
2021-2022-spring-047,2021-2022,spring,Independent Study and Practicum, ,cs199P,Independent Work,http://cs199p.stanford.edu/,(none listed)
2021-2022-spring-048,2021-2022,spring,"Introductory, miscellaneous", ,cs202,Law for Computer Science Professionals,http://web.stanford.edu/class/cs202/,Hansen
2021-2022-spring-049,2021-2022,spring,Hardware Systems, ,cs210B,Software Project Experience with Corporate Partner, ,Borenstein
2021-2022-spring-050,2021-2022,spring,Hardware Systems, ,cs214,Selected Reading of CS Research, ,Levis
2021-2022-spring-051,2021-2022,spring,Artificial Intelligence, ,cs221,Artificial Intelligence: Principles & Techniques,https://web.stanford.edu/class/cs221/,Hashimoto
2021-2022-spring-052,2021-2022,spring,Artificial Intelligence, ,cs224S,Spoken Language Processing,http://web.stanford.edu/class/cs224s/,Maas
2021-2022-spring-053,2021-2022,spring,Artificial Intelligence, ,cs224U,Natural Language Understanding,http://web.stanford.edu/class/cs224u/,Potts
2021-2022-spring-054,2021-2022,spring,Artificial Intelligence, ,cs225A,Experimental Robotics,https://cs225a.stanford.edu/,Khatib/Jorda
2021-2022-spring-055,2021-2022,spring,Artificial Intelligence, ,cs227B,General Game Playing,http://logic.stanford.edu/classes/cs227/index.html,Genesereth
2021-2022-spring-056,2021-2022,spring,Artificial Intelligence, ,cs229,Machine Learning,http://cs229.stanford.edu/,Ma/Re
2021-2022-spring-057,2021-2022,spring,Numerical Analysis, ,cs230,Deep Learning,http://cs230.stanford.edu/,Ng/Katanforoos
2021-2022-spring-058,2021-2022,spring,Numerical Analysis, ,cs231N,Convolutional Neural Networks for Visual Recog,http://cs231n.stanford.edu/,Wu/Li
2021-2022-spring-059,2021-2022,spring,Numerical Analysis, ,cs233,Geometric and Topological Data Analysis,http://graphics.stanford.edu/courses/cs233-22-spring/,Guibas
2021-2022-spring-060,2021-2022,spring,Numerical Analysis, ,cs235,Comp Methods for Biomed Image Analysis & Interpret, ,Rubin
2021-2022-spring-061,2021-2022,spring,Software Systems, ,cs240,Advanced Topics in Operating Systems,http://web.stanford.edu/class/cs240/,Engler
2021-2022-spring-062,2021-2022,spring,Software Systems, ,cs240LX,"Advanced Systems Laboratory, Accelerated", ,Engler
2021-2022-spring-063,2021-2022,spring,Software Systems, ,cs241,Embedded Systems Workshop,http://web.stanford.edu/class/cs241/,Levis
2021-2022-spring-064,2021-2022,spring,Software Systems, ,cs243,Program Analysis and Optimizations,https://suif.stanford.edu/~courses/cs243/,Whaley/Maydan
2021-2022-spring-065,2021-2022,spring,Software Systems, ,cs244,Advanced Topics in Networking,https://2022-cs244.github.io/,Kim
2021-2022-spring-066,2021-2022,spring,Software Systems, ,cs244B,Distributed Systems,http://web.stanford.edu/class/cs244b/,Mazieres
2021-2022-spring-067,2021-2022,spring,Software Systems, ,cs247A,Design for Artificial Intelligence, ,Stanford
2021-2022-spring-068,2021-2022,spring,Software Systems, ,cs247G,Introduction to Game Design, ,Wodtke
2021-2022-spring-069,2021-2022,spring,Mathematical Foundations of Computing, ,cs254B,Computational Complexity II,http://cs254b.stanford.edu/,Tan
2021-2022-spring-070,2021-2022,spring,Analysis of Algorithms, ,cs261,Optimization and Algorithmic Paradigms,http://web.stanford.edu/class/cs261/,Goel
2021-2022-spring-071,2021-2022,spring,Computational Biology and Interdisciplinary Topics, ,cs272,Intro Biomedical Informatics Research Methodology,http://cs272.stanford.edu/,Plevritis/Altm
2021-2022-spring-072,2021-2022,spring,Computational Biology and Interdisciplinary Topics, ,cs273C,Cloud Computing for Biology and Healthcare, ,Snyder/Bahmani
2021-2022-spring-073,2021-2022,spring,Computational Biology and Interdisciplinary Topics, ,cs275B,Computational Music Analysis,http://www.ccarh.org/courses/254/,Selfridge-Fiel
2021-2022-spring-074,2021-2022,spring,Computational Biology and Interdisciplinary Topics, ,cs278,Social Computing,http://cs278.stanford.edu/,Wodtke
2021-2022-spring-075,2021-2022,spring,Technology and Society, ,cs281,Ethics of AI,https://stanfordaiethics.github.io,Guestrin
2021-2022-spring-076,2021-2022,spring,Independent Study and Practicum, ,cs298,Seminar on Teaching Introductory Computer Science,http://web.stanford.edu/class/cs298/,Gregg
2021-2022-spring-077,2021-2022,spring,Artificial Intelligence, ,cs329T,Trustworty Machine Learning, ,Mitchell/Datta
2021-2022-spring-078,2021-2022,spring,Software Systems, ,cs347,Human-Computer Interaction: Foundations and Fronti, ,Agrawala
2021-2022-spring-079,2021-2022,spring,Software Systems, ,cs348B,Computer Graphics: Image Synthesis Techniques,https://gfxcourses.stanford.edu/cs348b/spring22,Fatahalian/Jam
2021-2022-spring-080,2021-2022,spring,Software Systems, ,cs348E,"Character Animation: Modeling, Simulation & Contro", ,Liu
2021-2022-spring-081,2021-2022,spring,Software Systems, ,cs348K,Visual Computing Systems,https://gfxcourses.stanford.edu/cs348k/spring22,Fatahalian
2021-2022-spring-082,2021-2022,spring,Software Systems, ,cs349M,Machine Learning for Software Engineering,https://canvas.stanford.edu/courses/155612,Chandra
2021-2022-spring-083,2021-2022,spring,Mathematical Foundations of Computing, ,cs355,Advanced Topics in Cryptography,https://crypto.stanford.edu/cs355/,Ozdemir/Nguyen
2021-2022-spring-084,2021-2022,spring,Analysis of Algorithms, ,cs360,Simplicity and Complexity in Economic Theory, ,Akbarpour/Milg
2021-2022-spring-085,2021-2022,spring,Analysis of Algorithms, ,cs361,Engineering Design Optimization, ,Kochenderfer
2021-2022-spring-086,2021-2022,spring,Analysis of Algorithms, ,cs368,Algorithmic Techniques for Big Data,https://cs368-stanford.github.io/spring2022/,Charikar
2021-2022-spring-087,2021-2022,spring,Computational Biology and Interdisciplinary Topics, ,cs372,AI for Disease Diagnosis & Information Recommend,http://infolab.stanford.edu/~echang/cs372/cs372-syllabus.html,Chang
2021-2022-spring-088,2021-2022,spring,Computational Biology and Interdisciplinary Topics, ,cs377Q,Topics in Human-Computer Interaction, ,Tang
2021-2022-spring-089,2021-2022,spring,Computational Biology and Interdisciplinary Topics, ,cs377U,Topics in Human-Computer Interaction,https://hci.stanford.edu/courses/cs377u/,Bentley
2021-2022-spring-090,2021-2022,spring,Independent Study and Practicum, ,cs390A,Curricular Practical Training,http://cs390a.stanford.edu/,(none listed)
2021-2022-spring-091,2021-2022,spring,Independent Study and Practicum, ,cs390B,Curricular Practical Training,http://cs390b.stanford.edu/,(none listed)
2021-2022-spring-092,2021-2022,spring,Independent Study and Practicum, ,cs390C,Curricular Practical Training,http://cs390c.stanford.edu/,(none listed)
2021-2022-spring-093,2021-2022,spring,Independent Study and Practicum, ,cs390D,Part-time Curricular Practical Training, ,(none listed)
2021-2022-spring-094,2021-2022,spring,Independent Study and Practicum, ,cs398,Computational Education,http://web.stanford.edu/class/cs398/,Piech
2021-2022-spring-095,2021-2022,spring,Independent Study and Practicum, ,cs399,Independent Project,http://cs399.stanford.edu/,(none listed)
2021-2022-spring-096,2021-2022,spring,Independent Study and Practicum, ,cs399P,Independent Project,http://cs399p.stanford.edu/,(none listed)
2021-2022-spring-097,2021-2022,spring,Independent Study and Practicum, ,cs499,Advanced Reading and Research,http://cs499.stanford.edu/,(none listed)
2021-2022-spring-098,2021-2022,spring,Independent Study and Practicum, ,cs499P,Advanced Reading and Research, ,(none listed)
2021-2022-spring-099,2021-2022,spring,Artificial Intelligence, ,cs521,Seminar on Artificial Intelligence Safety,https://cs521.stanford.edu/,Corso
2021-2022-spring-100,2021-2022,spring,Artificial Intelligence, ,cs528,Machine Learning Systems Seminar,https://mlsys.stanford.edu/,Goel/Zaharia
2021-2022-spring-101,2021-2022,spring,Artificial Intelligence, ,cs529,Robotics and Autonomous Systems Seminar, ,Bohg/Pavone
2021-2022-spring-102,2021-2022,spring,Software Systems, ,cs547,Human-Computer Interaction Seminar,https://hci.stanford.edu/courses/cs547/,Wodtke
2021-2022-spring-103,2021-2022,spring,"Introductory, miscellaneous", ,cs802,TGR Dissertation,http://cs802.stanford.edu/,(none listed)
